name,street_address,city,state,postal_code,latitude,longitude,phone,website,rating_value,review_count,services,google_place_id,description,source_url,canonical_url
24 Hour Fitness,5961 Lone Tree Wy,Brentwood,California,94513,37.958783,-121.7430545,(925) 326-2266,https://www.24hourfitness.com/gyms/brentwood-ca/brentwood-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.8,210,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJrR8Qbln5j4ARHWVZDU4CXVY,"Traditional Sauna available in Brentwood, California. Day Pass available.",https://plungesaunafinder.com/california/brentwood/24-hour-fitness-5961,https://plungesaunafinder.com/california/brentwood/24-hour-fitness-5961
24 Hour Fitness,965 E Birch St,Brea,California,92821,33.919484,-117.886345,(714) 256-2500,https://www.24hourfitness.com/gyms/brea-ca/brea-sport?Adb_id=GGL_LOC_ACQ_CDP,4.2,302,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJrUTr_QTV3IARwsxntfDs0mE,"Traditional Sauna available in Brea, California. Day Pass available.",https://plungesaunafinder.com/california/brea/24-hour-fitness-965,https://plungesaunafinder.com/california/brea/24-hour-fitness-965
Natural Healing Health Center,5610 Stockdale Hwy,Bakersfield,California,93309,35.3552839,-119.0640161,(661) 342-5033,http://www.naturalhealingdetox.com/,4.4,10,"Infrared Sauna, Lymphatic Drainage, Massage",ChIJIQM_jilq6oARsyUT7R5gz5E,"Infrared Sauna available in Bakersfield, California. Private Session available.",https://plungesaunafinder.com/california/bakersfield/natural-healing-health-center,
Trinity Gym,5137 N Blackstone Ave,Fresno,California,93704,36.8110716,-119.7916186,(559) 209-1600,http://www.trinitygymfresno.com/,4.3,40,"Cold Plunge, Infrared Sauna, Red Light Therapy, Traditional Sauna",ChIJ57ARQQBnlIAR0IqUN1WOz04,"Traditional Sauna available in Fresno, California. Membership available.",https://plungesaunafinder.com/california/fresno/trinity-gym,https://plungesaunafinder.com/california/fresno/trinity-gym
K Spa,4520 Beach Blvd,Buena Park,California,90621,33.8953995,-117.9863325,(714) 670-1000,http://www.kspaoc.com/,4.2,417,Infrared Sauna,ChIJifhoIgAr3YARdK2C8SQA6Is,"Traditional Sauna available in Buena Park, California. Day Pass available.",https://plungesaunafinder.com/california/buena-park/k-spa,https://plungesaunafinder.com/california/buena-park/k-spa
24 Hour Fitness,1903 Empire Ave,Burbank,California,91504,34.192373,-118.331675,(818) 531-0257,https://www.24hourfitness.com/gyms/burbank-ca/burbank-empire-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.9,977,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJf2AQTRKVwoARXfnZ3sP4R9M,"Traditional Sauna available in Burbank, California. Day Pass available.",https://plungesaunafinder.com/california/burbank/24-hour-fitness-1903,https://plungesaunafinder.com/california/burbank/24-hour-fitness-1903
Enlighten Sauna/ Maker of True Outdoor Infrared Saunas,1395 Marsten Rd,Burlingame,California,94010,37.5915813,-122.3666655,(888) 877-2862,https://www.enlightensauna.com/,3,68,"Infrared Sauna, Traditional Sauna",ChIJfZ2cmeZ3j4AR_uGJQamhbFw,"Infrared Sauna available in Burlingame, California. Private Session available.",https://plungesaunafinder.com/california/burlingame/enlighten-sauna-maker-of-true-outdoor-infrared-saunas,https://plungesaunafinder.com/california/burlingame/enlighten-sauna-maker-of-true-outdoor-infrared-saunas
24 Hour Fitness,1357 E Gladstone St,Glendora,California,91741,34.116693,-117.834898,(626) 804-2403,https://www.24hourfitness.com/gyms/glendora-ca/glendora-sport?Adb_id=GGL_LOC_ACQ_CDP,3.9,497,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJJ1nGZ7Iow4ARcFQnuZMNqtQ,"Traditional Sauna available in Glendora, California. Day Pass available.",https://plungesaunafinder.com/california/glendora/24-hour-fitness-1357,https://plungesaunafinder.com/california/glendora/24-hour-fitness-1357
24 Hour Fitness,130 E Imperial Hwy,Fullerton,California,92835,33.9165111,-117.9310967,(714) 869-0643,https://www.24hourfitness.com/gyms/fullerton-ca/fullerton-super-sport?Adb_id=GGL_LOC_ACQ_CDP,4.2,440,"Hot Tub, Infrared Sauna, Steam Room, Traditional Sauna",ChIJWYJaJJkq3YARaR41zZ_Mtac,"Traditional Sauna available in Fullerton, California. Day Pass available.",https://plungesaunafinder.com/california/fullerton/24-hour-fitness-130,https://plungesaunafinder.com/california/fullerton/24-hour-fitness-130
Gardena Women Sauna,15435 S Western Ave #107,Gardena,California,90249,33.891057,-118.309747,(310) 538-2229,https://gardenawomenspa.net/,4.4,110,"Hot Tub, Infrared Sauna, Jacuzzi, Massage, Salt Room, Steam Room, Traditional Sauna",ChIJRbMnPoO1woARQAuvnbIV12Y,"Traditional Sauna available in Gardena, California. Day Pass available.",https://plungesaunafinder.com/california/gardena/gardena-women-sauna,https://plungesaunafinder.com/california/gardena/gardena-women-sauna
24 Hour Fitness,8430 On the Mall,Buena Park,California,90620,33.84437,-117.9877567,(714) 236-1800,https://www.24hourfitness.com/gyms/buena-park-ca/buena-park-sport?Adb_id=GGL_LOC_ACQ_CDP,3.1,332,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJTR9u7tgr3YARyWwNAPc30RQ,"Traditional Sauna available in Buena Park, California. Day Pass available.",https://plungesaunafinder.com/california/buena-park/24-hour-fitness-8430,https://plungesaunafinder.com/california/buena-park/24-hour-fitness-8430
"HOTWORX - Fullerton, CA - Brea, Blvd.",1024 E Bastanchury Rd,Fullerton,California,92835,33.8983638,-117.9120617,(714) 671-8984,https://www.hotworx.net/studio/fullerton-breablvd,4.5,24,Infrared Sauna,ChIJYRgZ9ATV3IARMNtXTTBRras,"Infrared Sauna available in Fullerton, California. Membership available.",https://plungesaunafinder.com/california/fullerton/hotworx-fullerton-ca-brea-blvd,https://plungesaunafinder.com/california/fullerton/hotworx-fullerton-ca-brea-blvd
Chuze Fitness,246 E Orangethorpe Ave,Fullerton,California,92832,33.8590927,-117.9203872,(657) 217-8855,https://chuzefitness.com/gym-locations/ca/fullerton/,4.5,877,"Infrared Sauna, Steam Room, Massage",ChIJp3diwADW3IARYHLlLunwcvI,"Infrared Sauna available in Fullerton, California. Day Pass available.",https://plungesaunafinder.com/california/fullerton/chuze-fitness-246,https://plungesaunafinder.com/california/fullerton/chuze-fitness-246
The Lotus Zone,719 N Harbor Blvd,Fullerton,California,92832,33.8770774,-117.9245201,(714) 213-8048,https://thelotuszone.com/,5,3,"Cold Plunge, Infrared Sauna, Massage, PEMF Therapy, Traditional Sauna",ChIJlfEAhPXV3IARKNjLHhUO0LE,"Traditional Sauna available in Fullerton, California. Membership available.",https://plungesaunafinder.com/california/fullerton/the-lotus-zone,https://plungesaunafinder.com/california/fullerton/the-lotus-zone
"HOTWORX - Hanford, CA - Centennial Plaza",1826 W Lacey Blvd,Hanford,California,93230,36.3301057,-119.6755431,(559) 207-5678,https://www.hotworx.net/studio/hanford-centennial-plaza,4.8,4,Infrared Sauna,ChIJ7QauWmXDlIARwck72eMwn0I,"Infrared Sauna available in Hanford, California. Day Pass available.",https://plungesaunafinder.com/california/hanford/hotworx-hanford-ca-centennial-plaza,https://plungesaunafinder.com/california/hanford/hotworx-hanford-ca-centennial-plaza
Touch To Heal Spa,2105 S Winchester Blvd #110,Campbell,California,95008,37.2856086,-121.9500218,(408) 379-1577,https://touchtohealspa.com/,4.4,109,"Infrared Sauna, Massage",ChIJvSSQMxbLj4ARS8is51tbWRE,"Infrared Sauna available in Campbell, California. Private Session available.",https://plungesaunafinder.com/california/campbell/touch-to-heal-spa,https://plungesaunafinder.com/california/campbell/touch-to-heal-spa
24 Hour Fitness,2831 W 120th St,Hawthorne,California,90250,33.9245941,-118.3233012,(323) 756-2466,https://www.24hourfitness.com/gyms/hawthorne-ca/hawthorne-sport?Adb_id=GGL_LOC_ACQ_CDP,3.5,958,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJDzBW5N-1woARfzXuTtE-utM,"Traditional Sauna available in Hawthorne, California. Day Pass available.",https://plungesaunafinder.com/california/hawthorne/24-hour-fitness-2831,https://plungesaunafinder.com/california/hawthorne/24-hour-fitness-2831
Hacienda Joy Sauna,2020 S Hacienda Blvd H,Hacienda Heights,California,91745,33.9960435,-117.9661783,(626) 855-1877,http://www.haciendajoysauna.com/,4,109,Traditional Sauna,ChIJXc7O2svVwoAR-FWa-xr_7IY,"Rejuvenate with premium sauna and cold plunge therapy at Hacienda Joy Sauna in Hacienda Heights, California. Boost wellness and vitality. Book your session now!",https://plungesaunafinder.com/california/hacienda-heights/hacienda-joy-sauna,https://plungesaunafinder.com/california/hacienda-heights/hacienda-joy-sauna
DESIGNERS DAY SPA & SALON,2523 Winchester Blvd,Campbell,California,95008,37.2779598,-121.950312,(408) 378-7300,https://www.designerssalon.net/,4.5,27,"Infrared Sauna, Massage, Red Light Therapy",ChIJm5iGgB41joARA8vq5IkxqMs,"Massage available in Campbell, California. Day Pass available.",https://plungesaunafinder.com/california/campbell/designers-day-spa-salon,https://plungesaunafinder.com/california/campbell/designers-day-spa-salon
Sage Float Spa,1395 41st Ave,Capitola,California,95010,36.9706791,-121.9652187,(831) 854-2700,http://www.sagefloatspa.com/,4.7,133,"Float, Infrared Sauna, Massage, Cold Plunge",ChIJEdaRQmsVjoARIoznfHUG4Gk,"Float available in Capitola, California. Day Pass available.",https://plungesaunafinder.com/california/capitola/sage-float-spa,https://plungesaunafinder.com/california/capitola/sage-float-spa
24 Hour Fitness,24727 Amador St,Hayward,California,94544,37.6537469,-122.0913569,(510) 264-3275,https://www.24hourfitness.com/gyms/hayward-ca/hayward-amador-active?Adb_id=GGL_LOC_ACQ_CDP,4.2,618,Infrared Sauna,ChIJN60bZFqRj4ARALPrUWy-n7g,"Traditional Sauna available in Hayward, California. Membership available.",https://plungesaunafinder.com/california/hayward/24-hour-fitness-santa-clara,https://plungesaunafinder.com/california/hayward/24-hour-fitness-santa-clara
LA Fitness,4949 West 147th Street,Hawthorne,California,90250,33.8983219,-118.3643991,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=920&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,,,Traditional Sauna,,,https://plungesaunafinder.com/california/hawthorne/la-fitness-iimwok,https://plungesaunafinder.com/california/hawthorne/la-fitness-iimwok
24 Hour Fitness,1265 Laurel Tree Ln Suite 100,Carlsbad,California,92011,33.122986,-117.2985824,(760) 602-5001,https://www.24hourfitness.com/gyms/carlsbad-ca/carlsbad-palomar-airport-sport?Adb_id=GGL_LOC_ACQ_CDP,4,395,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJtT7EXxZz3IARFq8SMEEGH5o,"Traditional Sauna available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/24-hour-fitness-1265,https://plungesaunafinder.com/california/carlsbad/24-hour-fitness-1265
24 Hour Fitness,2501 El Camino Real,Carlsbad,California,92008,33.1788378,-117.3288756,(760) 439-4404,https://www.24hourfitness.com/gyms/carlsbad-ca/carlsbad-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.9,365,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJb-AdgjmC4xQRTI1IKO_DKLk,"Traditional Sauna available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/24-hour-fitness-o-dklk,https://plungesaunafinder.com/california/carlsbad/24-hour-fitness-o-dklk
24 Hour Fitness,2480 Whipple Rd,Hayward,California,94544,37.6055123,-122.0644022,(510) 404-0803,https://www.24hourfitness.com/gyms/hayward-ca/hayward-whipple-super-sport?Adb_id=GGL_LOC_ACQ_CDP,4,780,Infrared Sauna,ChIJO9rjCcmVj4ARxjY9EWhYNAU,"Traditional Sauna available in Hayward, California. Day Pass available.",https://plungesaunafinder.com/california/hayward/24-hour-fitness-2480,https://plungesaunafinder.com/california/hayward/24-hour-fitness-2480
24 Hour Fitness,1601 Pacific Coast Hwy Suite 100,Hermosa Beach,California,90254,33.8670086,-118.394314,(310) 374-4524,https://www.24hourfitness.com/gyms/hermosa-beach-ca/hermosa-beach-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.4,398,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJL2hAHYCzwoAR2svaTNAXvQc,"Traditional Sauna available in Hermosa Beach, California. Day Pass available.",https://plungesaunafinder.com/california/hermosa-beach/24-hour-fitness-naxvqc,
CryoWellness.fit,1200 Pacific Coast Hwy Suite 202,Hermosa Beach,California,90254,33.8642688,-118.3926069,(310) 372-1101,https://www.cryowellness.fit/,5,20,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJRyEZSJ-1woARzzV2emGnis8,"Cryotherapy available in Hermosa Beach, California. Membership available.",https://plungesaunafinder.com/california/hermosa-beach/cryowellness-fit,https://plungesaunafinder.com/california/hermosa-beach/cryowellness-fit
Breathe Degrees,6965 El Camino Real Unit 107,Carlsbad,California,92009,33.1042458,-117.2680905,(760) 814-2334,http://breathedegrees.com/,4.9,344,"Cold Plunge, Infrared Sauna, Hot Tub",ChIJJakEX3wL3IARHeEVEYnMDWY,"Cold Plunge available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/breathe-degrees,https://plungesaunafinder.com/california/carlsbad/breathe-degrees
Calor Sauna Studios,527 Carlsbad Village Dr,Carlsbad,California,92008,33.1596295,-117.3482908,(442) 500-2055,http://calorsaunastudios.com/,5,27,"Infrared Sauna, Cold Plunge",ChIJEy1K7sNz3IARktPCEU73CgY,"Infrared Sauna available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/calor-sauna-studios,https://plungesaunafinder.com/california/carlsbad/calor-sauna-studios
The Tanning Spot,1200 Pacific Coast Hwy Suites #201,Hermosa Beach,California,90254,33.8642688,-118.3926069,(310) 372-1161,https://www.thetanningspot.com/,4.7,165,"Infrared Sauna, Cryotherapy, Red Light Therapy",ChIJW-Ej04G0woAR3K9Tj5NBuDo,"Infrared Sauna available in Hermosa Beach, California. ",https://plungesaunafinder.com/california/hermosa-beach/the-tanning-spot,https://plungesaunafinder.com/california/hermosa-beach/the-tanning-spot
Healios Laser Therapy - Carlsbad,7130 Avenida Encinas E200,Carlsbad,California,92011,33.1015105,-117.310957,(800) 785-8505,http://www.healioslasertherapy.com/,5,43,"Infrared Sauna, Cold Plunge, PEMF Therapy",ChIJb8IzPc5z3IARrW9H_notqGs,"Infrared Sauna available in Carlsbad, California. Membership available.",https://plungesaunafinder.com/california/carlsbad/healios-laser-therapy-carlsbad,https://plungesaunafinder.com/california/carlsbad/healios-laser-therapy-carlsbad
"HOTWORX Vestavia Hills, AL",790 Montgomery Hwy #124,Vestavia Hills,Alabama,35216,33.443904,-86.79247,(205) 502-7511,https://www.hotworx.net/studio/vestaviahills/,4.7,27,Infrared Sauna,ChIJe0Eq-yoZiYgRnlP6c6jdVtc,"Infrared Sauna available in Vestavia Hills, Alabama. Membership available.",https://plungesaunafinder.com/alabama/vestavia-hills/hotworx-vestavia-hills-al,https://plungesaunafinder.com/alabama/vestavia-hills/hotworx-vestavia-hills-al
Bermuda Club,5840 El Camino Real #106,Carlsbad,California,92008,33.1344747,-117.2703083,(760) 350-4344,https://www.bermudaclubs.com/,5,56,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJw1PPWFRz3IARvIGwSJjRgY4,"Traditional Sauna available in Carlsbad, California. Membership available.",https://plungesaunafinder.com/california/carlsbad/bermuda-club,https://plungesaunafinder.com/california/carlsbad/bermuda-club
"Karma Spa, Massage in Carlsbad, Day Spa Carlsbad",2614 El Camino Real,Carlsbad,California,92008,33.1770814,-117.3249694,(760) 729-9888,http://www.karmamassagespa.com/,4.3,192,"Infrared Sauna, Massage, Traditional Sauna",ChIJQVC28odx3IARv9AIiw3ZmR0,"Massage available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/karma-spa-massage-in-carlsbad-day-spa-carlsbad,https://plungesaunafinder.com/california/carlsbad/karma-spa-massage-in-carlsbad-day-spa-carlsbad
Healing Waters Wellness,16111 Bolsa Chica St Suite B,Huntington Beach,California,92649,33.7280333,-118.0419479,(714) 880-9313,https://www.healingwaterswellness.org/,4.9,58,"Lymphatic Drainage, Infrared Sauna, Red Light Therapy",ChIJfepmPeEv3YARc9Xttk_8Yqw,"Lymphatic Drainage available in Huntington Beach, California. Private Session available.",https://plungesaunafinder.com/california/huntington-beach/healing-waters-wellness,https://plungesaunafinder.com/california/huntington-beach/healing-waters-wellness
Red Sauna Studio,21046 Pacific Coast Hwy suite H200,Huntington Beach,California,92648,33.654871,-117.9970428,(714) 274-9916,https://redsaunastudio.com/,5,3,"Infrared Sauna, Traditional Sauna, Cold Plunge, Red Light Therapy",ChIJnXcYn-Qh3YARcYJfl4lN83w,"Infrared Sauna available in Huntington Beach, California. Day Pass available.",https://plungesaunafinder.com/california/huntington-beach/red-sauna-studio,https://plungesaunafinder.com/california/huntington-beach/red-sauna-studio
REJUV Aesthetics & Wellness,6990 El Camino Real Suite M,Carlsbad,California,92009,33.1041657,-117.2659123,(760) 448-5979,https://www.rejuvcryo.com/,4.9,202,"Infrared Sauna, Cryotherapy, Red Light Therapy, Massage, Lymphatic Drainage",ChIJebuffFIL3IARdGZ5kCCtdSE,"Infrared Sauna available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/rejuv-aesthetics-wellness,https://plungesaunafinder.com/california/carlsbad/rejuv-aesthetics-wellness
Grotto Massage and Head Spa,2804 Roosevelt St Suite A,Carlsbad,California,92008,33.1623121,-117.3484347,(760) 688-2311,http://www.grottomassage.com/,4.6,190,"Infrared Sauna, Massage, Traditional Sauna",ChIJo1wuslxz3IARs0EPU6x0KQc,"Traditional Sauna available in Carlsbad, California. Day Pass available.",https://plungesaunafinder.com/california/carlsbad/grotto-massage-and-head-spa,https://plungesaunafinder.com/california/carlsbad/grotto-massage-and-head-spa
