name,street_address,city,state,postal_code,latitude,longitude,phone,website,rating_value,review_count,services,google_place_id,description,source_url,canonical_url
SweatHouz Daly City Contrast Therapy Studio,37 Colma Blvd,Colma,California,94014,37.6779701,-122.4690904,(650) 540-9137,https://sweathouz.com/daly-city-book-now/,4.3,39,"Traditional Sauna, Cold Plunge, Red Light Therapy, Infrared Sauna, Massage",ChIJhbn_PkV7j4ARDcavpmN9LDc,"Traditional Sauna available in Colma, California. Private Session available.",https://plungesaunafinder.com/california/colma/sweathouz-daly-city-contrast-therapy-studio,https://plungesaunafinder.com/california/colma/sweathouz-daly-city-contrast-therapy-studio
Pure Balance,3608 W Southern Hills Blvd STE 4,Rogers,Arkansas,72758,36.2857654,-94.1622143,(479) 633-7052,https://www.purebalancemb.com/,4.8,32,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage",ChIJ7dR5kxURyYcRzAXvRzLMVW4,"Infrared Sauna available in Rogers, Arkansas. Private Session available.",https://plungesaunafinder.com/arkansas/rogers/pure-balance,https://plungesaunafinder.com/arkansas/rogers/pure-balance
Flourish Wellness,888 S Greenfield Rd #103,Gilbert,Arizona,85296,33.3345358,-111.739482,(602) 702-8695,http://flourishwellnessclub.com/,4.9,50,"Cold Plunge, Infrared Sauna, PEMF Therapy, Red Light Therapy, Traditional Sauna",ChIJkeGjwmipK4cRtTvx6k_XfZc,"Cold Plunge available in Gilbert, Arizona. Membership available.",https://plungesaunafinder.com/arizona/gilbert/flourish-wellness,https://plungesaunafinder.com/arizona/gilbert/flourish-wellness
Vitality Solace Suites,3315 Bob Wallace Ave SW #107,Huntsville,Alabama,35805,34.7119975,-86.6127966,(256) 385-8808,http://www.vitalitysolace.com/,5,29,"Halotherapy, Infrared Sauna, Red Light Therapy",ChIJ0e9EZ45sYogRLZZzloHbA6k,"Halotherapy available in Huntsville, Alabama. Private Session available.",https://plungesaunafinder.com/alabama/huntsville/vitality-solace-suites,https://plungesaunafinder.com/alabama/huntsville/vitality-solace-suites
Trifecta Mind Body Soul,15655 W Roosevelt St Ste 220,Goodyear,Arizona,85338,33.4556199,-112.3957087,(720) 530-3090,https://www.trifectahealthandwellness.com/,5,54,"Infrared Sauna, Red Light Therapy, Massage",ChIJ10qzL0o5K4cRgJLPEaBay2c,"Infrared Sauna available in Goodyear, Arizona. Private Session available.",https://plungesaunafinder.com/arizona/goodyear/trifecta-mind-body-soul,https://plungesaunafinder.com/arizona/goodyear/trifecta-mind-body-soul
"HOTWORX- Tucson, AZ - Speedway",3400 E Speedway Blvd #116,Tucson,Arizona,85716,32.2355791,-110.9203128,(520) 448-2552,https://www.hotworx.net/studio/tucsonspeedway,5,1,Infrared Sauna,ChIJEehfnplx1oYRqUBgBJJ-1EU,"Infrared Sauna available in Tucson, Arizona. Membership available.",https://plungesaunafinder.com/arizona/tucson/hotworx-tucson-az-speedway,https://plungesaunafinder.com/arizona/tucson/hotworx-tucson-az-speedway
24 Hour Fitness,200 Corporate Dr,Ladera Ranch,California,92694,33.559205,-117.628724,(949) 365-5000,https://www.24hourfitness.com/gyms/ladera-ranch-ca/ladera-ranch-sport?Adb_id=GGL_LOC_ACQ_CDP,4.1,175,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJBRLM2Mzt3IARYbcuGi-fDiA,"Traditional Sauna available in Ladera Ranch, California. Day Pass available.",https://plungesaunafinder.com/california/ladera-ranch/24-hour-fitness-200,https://plungesaunafinder.com/california/ladera-ranch/24-hour-fitness-200
Life Time,"381 E Warner Rd, Gilbert, AZ 85296",Gilbert,Arizona,85296,33.333739,-111.7828923,,https://www.lifetime.life/locations/az/gilbert.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,"Traditional Sauna, Cold Plunge",,,https://plungesaunafinder.com/arizona/gilbert/life-time-381,https://plungesaunafinder.com/arizona/gilbert/life-time-381
24 Hour Fitness,110 Towne Center Dr,Compton,California,90220,33.877801,-118.220994,(310) 735-9114,https://www.24hourfitness.com/gyms/compton-ca/compton-sport?Adb_id=GGL_LOC_ACQ_CDP,3.4,371,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJ7aYADU_LwoARUYq8jvrRm9I,"Traditional Sauna available in Compton, California. Day Pass available.",https://plungesaunafinder.com/california/compton/24-hour-fitness-vrrm9i,
"HOTWORX - Tucson, AZ - Williams Centre",5340 E Broadway Blvd,Tucson,Arizona,85711,32.2208987,-110.8789015,(520) 476-7264,https://www.hotworx.net/studio/tucson-williamscentre,4,44,"Infrared Sauna, Massage",ChIJZYhE0IRv1oYRMDuNvkfy7ag,"Infrared Sauna available in Tucson, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/tucson/hotworx-tucson-az-williams-centre,https://plungesaunafinder.com/arizona/tucson/hotworx-tucson-az-williams-centre
Jasper Wellness and Recovery,800 Hwy 78 E Ste 500,Jasper,Alabama,35501,33.8484439,-87.2655053,(256) 873-6104,https://jasperwellnessrecovery.com/,5,9,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJlfotdABhiIgRm_bZpJyISEI,"Traditional Sauna available in Jasper, Alabama. ",https://plungesaunafinder.com/alabama/jasper/jasper-wellness-and-recovery,https://plungesaunafinder.com/alabama/jasper/jasper-wellness-and-recovery
Elevate Wellness Studio,3624 E Bell Rd D,Phoenix,Arizona,85032,33.6409663,-112.0038499,(623) 887-4226,https://www.elevatestudioaz.com/,5,29,"Cold Plunge, Infrared Sauna, Red Light Therapy, Massage",ChIJyTDc21NxK4cRFrVC3ymzXMs,"Cold Plunge available in Phoenix, Arizona. Private Session available.",https://plungesaunafinder.com/arizona/phoenix/elevate-wellness-studio,https://plungesaunafinder.com/arizona/phoenix/elevate-wellness-studio
Renewed Med Spa and Tanning,6070 W Behrend Dr Ste 139,Glendale,Arizona,85308,33.6666762,-112.1886587,(623) 561-9100,https://renewedspa.com/,4.8,219,"Infrared Sauna, Red Light Therapy, Massage, Cryotherapy, Float",ChIJGx5ALbF1K4cRqD73JI4Vs-Y,"Infrared Sauna available in Glendale, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/glendale/renewed-med-spa-and-tanning,https://plungesaunafinder.com/arizona/glendale/renewed-med-spa-and-tanning
Art Of Fitness,1080 S Coast Hwy,Laguna Beach,California,92651,33.5344565,-117.7770629,(949) 464-0202,http://www.artoffitnesslaguna.com/,3.9,25,Infrared Sauna,ChIJ16r6H67l3IARU86Pu124zKI,Traditional Sauna and Cold Plunge in Laguna Beach. Day Pass available. Day passes from $50.,https://plungesaunafinder.com/california/laguna-beach/art-of-fitness,https://plungesaunafinder.com/california/laguna-beach/art-of-fitness
VOUS Salon Retreat,3315 Bob Wallace Ave SW #207,Huntsville,Alabama,35805,34.7119636,-86.6127166,(256) 417-1862,http://www.voussalonretreat.com/,4.9,70,"Infrared Sauna, Halotherapy, Massage",ChIJ5z_FCuptYogRX_Sn6y3L3mE,"Infrared Sauna available in Huntsville, Alabama. ",https://plungesaunafinder.com/alabama/huntsville/vous-salon-retreat,https://plungesaunafinder.com/alabama/huntsville/vous-salon-retreat
Chuze Fitness,705 N Main St,Corona,California,92878,33.8906927,-117.5624753,(951) 808-3440,https://chuzefitness.com/gym-locations/ca/corona/,4.5,801,"Traditional Sauna, Infrared Sauna, Steam Room, Hot Tub, Massage",ChIJiaPfojzI3IARje4fWO1egTA,"Traditional Sauna available in Corona, California. Day Pass available.",https://plungesaunafinder.com/california/corona/chuze-fitness-705,https://plungesaunafinder.com/california/corona/chuze-fitness-705
Masaje Milagroso,Blvd. Salinas 10755-int-4,Tijuana,Baja California,22014,32.5144346,-117.0079731,+52 664 980 0675,https://masajemilagrosotijuana.com/,4.4,375,"Hot Tub, Infrared Sauna, Jacuzzi, Lymphatic Drainage, Massage, Traditional Sauna",ChIJaZmODRZI2YARC5oW97cMgF0,"Massage available in Tijuana, Baja California. Day Pass available.",https://plungesaunafinder.com/baja-california/tijuana/masaje-milagroso,https://plungesaunafinder.com/baja-california/tijuana/masaje-milagroso
24 Hour Fitness,275 Teller St STE 100,Corona,California,92879,33.883719,-117.522376,(951) 734-0121,https://www.24hourfitness.com/gyms/corona-ca/corona-sport?Adb_id=GGL_LOC_ACQ_CDP,3.9,545,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJFZ48vY233IARXljyBf2MbiI,"Traditional Sauna available in Corona, California. Day Pass available.",https://plungesaunafinder.com/california/corona/24-hour-fitness-275,https://plungesaunafinder.com/california/corona/24-hour-fitness-275
Float State,2785 Cabot Dr Ste 7-125,Corona,California,92883,33.8135467,-117.5081077,(951) 663-4888,https://www.floatstate.com/,4.9,424,"Massage, Cryotherapy, Infrared Sauna, Red Light Therapy, Halotherapy",ChIJw6BsYbK53IARO9bwNTRwpMs,"Massage available in Corona, California. Day Pass available.",https://plungesaunafinder.com/california/corona/float-state,https://plungesaunafinder.com/california/corona/float-state
LA Fitness,240 South Wilmot Road,Tucson,Arizona,85711,32.2189855,-110.8602396,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=253&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,,,Traditional Sauna,,,https://plungesaunafinder.com/arizona/tucson/la-fitness-gfgcry,https://plungesaunafinder.com/arizona/tucson/la-fitness-gfgcry
"HOTWORX - Madison, AL - Clift Farm",419 John Henry Way J,Madison,Alabama,35757,34.7523151,-86.7617773,(256) 325-2456,https://www.hotworx.net/studio/madison-cliftfarm/,4.5,51,Infrared Sauna,ChIJFVrtQWtnYogR0Tp4TUz6Eh4,"Infrared Sauna available in Madison, Alabama. Membership available.",https://plungesaunafinder.com/alabama/madison/hotworx-madison-al-clift-farm,https://plungesaunafinder.com/alabama/madison/hotworx-madison-al-clift-farm
Nesh Waxing & BodySculpting Bar LLC,685 E Grand Blvd,Corona,California,92879,33.8733276,-117.5583009,(951) 256-1216,https://neshwaxingca.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,,,"Cold Plunge, Hot Tub, Infrared Sauna, Massage, Traditional Sauna",,"Traditional Sauna available in Corona, California. Private Session available.",https://plungesaunafinder.com/california/corona/nesh-waxing-bodysculpting-bar-llc,https://plungesaunafinder.com/california/corona/nesh-waxing-bodysculpting-bar-llc
Bylt Well,23561 Ridge Rte Dr M,Laguna Hills,California,92653,33.6225124,-117.7189065,(949) 229-0918,http://byltwell.com/,5,4,"Infrared Sauna, Cold Plunge, Red Light Therapy",ChIJ2Yx9P55PAHwRHmO-fVYnFQY,"Infrared Sauna available in Laguna Hills, California. Membership available.",https://plungesaunafinder.com/california/laguna-hills/bylt-well,https://plungesaunafinder.com/california/laguna-hills/bylt-well
Palm Beach Tan,"7690 Lee Highway, Hwy 72 W Ste 103",Madison,Alabama,35758,34.7555993,-86.7366483,(256) 430-1917,https://palmbeachtan.com/locations/AL/Madison-Highway-72-West/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=ALA010,4.1,152,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJ4z3P1wJvYogRQsyVZ7ok6t0,"Infrared Sauna available in Madison, AL. Day Pass available.",https://plungesaunafinder.com/alabama/madison/palm-beach-tan-7690,https://plungesaunafinder.com/alabama/madison/palm-beach-tan-7690
Revitalize Wellness Center,24980 N 83rd Ave #100,Peoria,Arizona,85383,33.7085907,-112.2371322,(602) 898-5665,https://www.rwcpeoria.com/,5,15,"Cold Plunge, Infrared Sauna, Red Light Therapy, Traditional Sauna",ChIJ87z-qJRdK4cRxPn7Y2nbtWc,"Traditional Sauna available in Peoria, Arizona. Membership available.",https://plungesaunafinder.com/arizona/peoria/revitalize-wellness-center,https://plungesaunafinder.com/arizona/peoria/revitalize-wellness-center
Aerth Saunas,312 Quebec St,Victoria,British Columbia,V8V 1W3,48.421598,-123.3754357,+1 778-977-0088,http://aerthsaunas.com/,5,25,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJY3AlhsJ1j1QRxzK5TswUuJ0,"Traditional Sauna available in Victoria, British Columbia. Day Pass available.",https://plungesaunafinder.com/british-columbia/victoria/aerth-saunas,https://plungesaunafinder.com/british-columbia/victoria/aerth-saunas
clubDetox,27932 La Paz Rd Suite C,Laguna Niguel,California,92677,33.5573698,-117.7085457,(949) 484-4322,http://www.clubdetoxoc.com/,3,3,"Infrared Sauna, Massage",ChIJlWNuGBTv3IARcLndtzm05hQ,"Infrared Sauna available in Laguna Niguel, California. Membership available.",https://plungesaunafinder.com/california/laguna-niguel/clubdetox,https://plungesaunafinder.com/california/laguna-niguel/clubdetox
24 Hour Fitness,27921 La Paz Rd,Laguna Niguel,California,92677,33.5565012,-117.711699,(949) 614-1024,https://www.24hourfitness.com/gyms/laguna-niguel-ca/laguna-niguel-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.8,464,"Hot Tub, Infrared Sauna, Steam Room, Traditional Sauna",ChIJY1IxkBTv3IARk4KbzFROmiw,"Traditional Sauna available in Laguna Niguel, California. Day Pass available.",https://plungesaunafinder.com/california/laguna-niguel/24-hour-fitness-27921,https://plungesaunafinder.com/california/laguna-niguel/24-hour-fitness-27921
Levity Wellness Center,2272 E Speedway Blvd,Tucson,Arizona,85719,32.2355643,-110.9386375,(520) 339-6674,http://www.levityrising.com/,5,201,"Massage, Infrared Sauna, PEMF Therapy, Red Light Therapy",ChIJtWKQh3Jz1oYRDUye0SSJuX4,"Massage available in Tucson, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/tucson/levity-wellness-center,https://plungesaunafinder.com/arizona/tucson/levity-wellness-center
The Wellness Bar Cryotherapy,1674 N Higley Rd #105,Gilbert,Arizona,85234,33.3811673,-111.7242666,(480) 876-6432,http://www.thewellnessbaraz.com/,5,108,"Cryotherapy, Infrared Sauna, Halotherapy, Red Light Therapy, Float, Lymphatic Drainage",ChIJI9Gxe1avK4cRat7K-S0rtOg,"Cryotherapy available in Gilbert, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/gilbert/the-wellness-bar-cryotherapy,https://plungesaunafinder.com/arizona/gilbert/the-wellness-bar-cryotherapy
24 Hour Fitness,1870 Harbor Blvd Suite B4,Costa Mesa,California,92627,33.6428193,-117.9186145,(949) 610-0651,https://www.24hourfitness.com/gyms/costa-mesa-ca/costa-mesa-newport-super-sport?Adb_id=GGL_LOC_ACQ_CDP,4,461,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJeYWtkIjf3IAROXuL_MDoUEo,"Traditional Sauna available in Costa Mesa, California. Day Pass available.",https://plungesaunafinder.com/california/costa-mesa/24-hour-fitness-downtown,https://plungesaunafinder.com/california/costa-mesa/24-hour-fitness-downtown
Perspire Sauna Studio,28031 Greenfield Dr c,Laguna Niguel,California,92677,33.555732,-117.687737,(949) 446-8690,https://www.perspiresaunastudio.com/ca/laguna-niguel,4.7,175,Infrared Sauna,ChIJqc0o1_zu3IARAc8WguFWHuc,"Red Light Therapy available in Laguna Niguel, California. Day Pass available.",https://plungesaunafinder.com/california/laguna-niguel/perspire-sauna-studio-28031,https://plungesaunafinder.com/california/laguna-niguel/perspire-sauna-studio-28031
Tucson Cold Plunge,3017 E Speedway Blvd,Tucson,Arizona,85716,32.2364535,-110.9274372,(520) 217-2973,https://www.tucsoncoldplunge.com/,4.9,273,"Cold Plunge, Infrared Sauna, Hot Tub, Red Light Therapy",ChIJgQb_BTpx1oYRLC5Cfv4zt40,"Cold Plunge available in Tucson, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/tucson/tucson-cold-plunge,https://plungesaunafinder.com/arizona/tucson/tucson-cold-plunge
24 Hour Fitness,589 Anton Blvd,Costa Mesa,California,92626,33.688353,-117.879803,(714) 751-2724,https://www.24hourfitness.com/gyms/costa-mesa-ca/south-coast-metro-center-super-sport?Adb_id=GGL_LOC_ACQ_CDP,4.2,772,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJ9bHN7SDf3IARrHKATONE6SA,"Traditional Sauna available in Costa Mesa, California. Day Pass available.",https://plungesaunafinder.com/california/costa-mesa/24-hour-fitness-south-coast-metro,https://plungesaunafinder.com/california/costa-mesa/24-hour-fitness-south-coast-metro
Restore Hyper Wellness,"32341-32451, 32411 Golden Lantern Suite A",Laguna Niguel,California,92677,33.4917966,-117.6984757,(949) 312-2626,https://www.restore.com/locations/ca-laguna-niguel-ca001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4MjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5,355,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJFZgv2qnx3IARxMQutELnpnw,"Cryotherapy available in Laguna Niguel, California. Day Pass available.",https://plungesaunafinder.com/california/laguna-niguel/restore-hyper-wellness-32341-32451,https://plungesaunafinder.com/california/laguna-niguel/restore-hyper-wellness-32341-32451
Palm Beach Tan,8422 W Thunderbird Rd Suite 101,Peoria,Arizona,85381,33.6113371,-112.2403237,(623) 776-9122,https://palmbeachtan.com/locations/AZ/Peoria-West-Thunderbird-Road?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=PHX008,3.7,93,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJY-n6dKuklVQRhVu9duPWcKU,"Infrared Sauna available in Peoria, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/peoria/palm-beach-tan-marketplace-at-thunderbird,https://plungesaunafinder.com/arizona/peoria/palm-beach-tan-marketplace-at-thunderbird
Newport Float Therapy,1525 Mesa Verde Dr E #110,Costa Mesa,California,92626,33.6697266,-117.9215221,(949) 327-4425,http://www.newportfloat.com/,4.9,204,"Float, Infrared Sauna, Cold Plunge, Red Light Therapy",ChIJtdzj2GPf3IARPzl1cgKeNjc,"Float available in Costa Mesa, California. Day Pass available.",https://plungesaunafinder.com/california/costa-mesa/newport-float-therapy,https://plungesaunafinder.com/california/costa-mesa/newport-float-therapy
"HOTWORX - Montgomery, AL - Peppertree",7252 Halcyon Park Dr,Montgomery,Alabama,36117,32.3397476,-86.1740113,(334) 440-8111,https://www.hotworx.net/,4.2,41,Infrared Sauna,ChIJTzcd3aAtjIgRqTB6HAFfojM,"Infrared Sauna available in Montgomery, Alabama. Membership available.",https://plungesaunafinder.com/alabama/montgomery/hotworx-montgomery-al-peppertree,https://plungesaunafinder.com/alabama/montgomery/hotworx-montgomery-al-peppertree
24 Hour Fitness,26781 Rancho Pkwy,Lake Forest,California,92630,33.672128,-117.663744,(949) 830-4213,https://www.24hourfitness.com/gyms/lake-forest-ca/foothill-ranch-sport?Adb_id=GGL_LOC_ACQ_CDP,4.2,341,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJpTNOHuHp3IARZYgvNcHWAbY,"Traditional Sauna available in Lake Forest, California. Day Pass available.",https://plungesaunafinder.com/california/lake-forest/24-hour-fitness-26781,https://plungesaunafinder.com/california/lake-forest/24-hour-fitness-26781
Alameda Infrared Sauna Store,1201 Marina Village Pkwy,Alameda,California,94501,37.7853956,-122.2738071,(510) 945-1637,http://formanest.online/,4.5,8,Infrared Sauna,ChIJO6IiHYeBj4ARDjDWnsvgLes,"wellness services available in Alameda, California. ",https://plungesaunafinder.com/california/alameda/alameda-infrared-sauna-store,
Tucson Pool & Spa,170 N Harrison Rd,Tucson,Arizona,85748,32.2225897,-110.7891685,(520) 296-0993,http://tucsonpool.com/,4.4,153,"Cold Plunge, Hot Tub, Infrared Sauna, Traditional Sauna",ChIJJ2_Kpbxo1oYRne_Xqyf5Jbo,"Hot Tub available in Tucson, Arizona. ",https://plungesaunafinder.com/arizona/tucson/tucson-pool-spa,https://plungesaunafinder.com/arizona/tucson/tucson-pool-spa
RESONANCE MARIN,"RESONANCE MARIN, 26 Tamalpais Dr",Corte Madera,California,94925,37.9262279,-122.5287621,(415) 891-3328,http://www.resonancemarin.com/,4.6,35,"Infrared Sauna, Massage, Red Light Therapy",ChIJo-TXRReahYARN421XJ8CqKM,"Infrared Sauna available in Corte Madera, California. Private Session available.",https://plungesaunafinder.com/california/corte-madera/resonance-marin,https://plungesaunafinder.com/california/corte-madera/resonance-marin
Tucson Sports Recovery & Massage,7000 E Tanque Verde Rd Suite 7,Tucson,Arizona,85715,32.2503689,-110.8420632,(520) 214-6434,https://www.tucsonsportsrecovery.com/,5,171,"Cold Plunge, Infrared Sauna, Massage, Lymphatic Drainage, Red Light Therapy",ChIJ25_lvddv1oYRnELrRfJsEJY,"Cold Plunge available in Tucson, Arizona. Day Pass available.",https://plungesaunafinder.com/arizona/tucson/tucson-sports-recovery-massage,https://plungesaunafinder.com/arizona/tucson/tucson-sports-recovery-massage
MOXI3,126 Rochester St,Costa Mesa,California,92627,33.6390816,-117.9191828,(949) 392-8673,https://moxi3.com/,4.8,681,"Infrared Sauna, Cold Plunge",ChIJQRtyvLXf3IAR6LzmcJ5Tvk0,"Infrared Sauna available in Costa Mesa, California. Day Pass available.",https://plungesaunafinder.com/california/costa-mesa/moxi3,https://plungesaunafinder.com/california/costa-mesa/moxi3
Rise Bodyworks,1226 Park St,Alameda,California,94501,37.7615397,-122.2449123,(510) 263-9162,http://risebodyworks.com/,4.6,70,"Cold Plunge, Infrared Sauna, Massage, Traditional Sauna",ChIJhdW_kS2Bj4ARdtIva-6PDpg,"Traditional Sauna available in Alameda, California. Membership available.",https://plungesaunafinder.com/california/alameda/rise-bodyworks,https://plungesaunafinder.com/california/alameda/rise-bodyworks
Arctic Restore - Cryo Health Spa,3235 Danville Blvd,Alamo,California,94507,37.847957,-122.0320069,(925) 690-2033,https://www.arcticrestore.com/,5,61,"Cryotherapy, Infrared Sauna, PEMF Therapy, Red Light Therapy, Massage, Lymphatic Drainage",ChIJ7Y3u-gOLj4ARXN7zx20TMvE,"Cryotherapy available in Alamo, California. Membership available.",https://plungesaunafinder.com/california/alamo/arctic-restore-cryo-health-spa,https://plungesaunafinder.com/california/alamo/arctic-restore-cryo-health-spa
M.A. Fitness Center,209 Madison Ave,Montgomery,Alabama,36104,32.3801524,-86.3057969,(334) 244-4640,https://www.mafitnessmgm.com/,4.2,172,"Infrared Sauna, Traditional Sauna",ChIJjbVbDJkqjIgRfMZzAw-Xzeo,"Traditional Sauna available in Montgomery, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/montgomery/m-a-fitness-center,https://plungesaunafinder.com/alabama/montgomery/m-a-fitness-center
Pure Sweat Spa,1907 E Williams Field Rd #105,Gilbert,Arizona,85295,33.3061537,-111.7487136,(480) 636-7676,http://puresweatspa.com/,5,171,"Infrared Sauna, Cold Plunge",ChIJl9_lhdytK4cRjkQ6wd0cG30,"Infrared Sauna available in Gilbert, Arizona. Membership available.",https://plungesaunafinder.com/arizona/gilbert/pure-sweat-spa,https://plungesaunafinder.com/arizona/gilbert/pure-sweat-spa
Perspire Sauna Studio,488 E 17th St a103,Costa Mesa,California,92627,33.629045,-117.908793,(949) 722-1264,https://www.perspiresaunastudio.com/ca/costa-mesa/,4.8,182,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",ChIJK3n57e7f3IARwX8Te34UNTk,"Red Light Therapy available in Costa Mesa, California. Day Pass available.",https://plungesaunafinder.com/california/costa-mesa/perspire-sauna-studio-east-side-costa-mesa,https://plungesaunafinder.com/california/costa-mesa/perspire-sauna-studio-east-side-costa-mesa
Workout Anytime Madera Village,9115 E Tanque Verde Rd Ste 7,Tucson,Arizona,85749,32.259403,-110.7977337,(520) 276-4265,https://workoutanytime.com/madera-village,5,140,"Infrared Sauna, Cold Plunge, Massage, Red Light Therapy",ChIJC0fUyeZp1oYRdUpDWQtE7d4,"Infrared Sauna available in Tucson, Arizona. Membership available.",https://plungesaunafinder.com/arizona/tucson/workout-anytime-madera-village,https://plungesaunafinder.com/arizona/tucson/workout-anytime-madera-village
Nourish Osteo & Wellness,1225 Solano Ave Suite B,Albany,California,94706,37.8906801,-122.2952078,(510) 397-9457,https://www.nourishosteo.com/osteopathy,5,12,"Infrared Sauna, Massage",ChIJi1UNdzV5hYARsq3SUY4KVbg,"Infrared Sauna available in Albany, California. Day Pass available.",https://plungesaunafinder.com/california/albany/nourish-osteo-wellness,https://plungesaunafinder.com/california/albany/nourish-osteo-wellness
Active Bodyworx - Massage & Wellness,8561 E Anderson Dr #109,Scottsdale,Arizona,85255,33.6429028,-111.8949167,(480) 219-0590,https://activebodyworx.com/,4.9,32,"Cold Plunge, Infrared Sauna, Massage, PEMF Therapy, Red Light Therapy",ChIJ9T8XKOh1K4cRqGTb4jEHjus,"Cold Plunge available in Scottsdale, Arizona. Private Session available.",https://plungesaunafinder.com/arizona/scottsdale/active-bodyworx-massage-wellness,https://plungesaunafinder.com/arizona/scottsdale/active-bodyworx-massage-wellness
Perspire Sauna Studio Headquarters,129 Cabrillo St # 200,Costa Mesa,California,92627,33.6377476,-117.9199344,,https://perspiresaunastudio.com/,5,1,"Infrared Sauna, Red Light Therapy, Halotherapy, Cold Plunge",ChIJp6PV7C8h3YARoVdIx1FsjtA,"Infrared Sauna available in Costa Mesa, California. Day Pass available.",https://plungesaunafinder.com/california/costa-mesa/perspire-sauna-studio-headquarters,https://plungesaunafinder.com/california/costa-mesa/perspire-sauna-studio-headquarters
Palm Beach Tan,4025 Atlanta Hwy,Montgomery,Alabama,36109,32.3834439,-86.2426703,(334) 213-0987,https://palmbeachtan.com/locations/AL/Montgomery-Atlanta-Highway/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=ALA206,4.5,94,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJeXooTRoqjIgREmKYQIQEk6Y,"Infrared Sauna available in Montgomery, Alabama. Day Pass available.",https://plungesaunafinder.com/alabama/montgomery/palm-beach-tan-iqek6y,https://plungesaunafinder.com/alabama/montgomery/palm-beach-tan-iqek6y
Revive Wellness & Recovery,3107 S 4th Ave Ste B,Yuma,Arizona,85364,32.6726826,-114.623979,(928) 955-0016,https://revivewellnessrecovery.com/,,,"Infrared Sauna, Cold Plunge, Red Light Therapy, PEMF Therapy, Massage, Lymphatic Drainage",,"Infrared Sauna available in Yuma, Arizona. Membership available.",https://plungesaunafinder.com/arizona/yuma/revive-wellness-recovery,https://plungesaunafinder.com/arizona/yuma/revive-wellness-recovery
Orange Beach Adult Fitness Center,4847 Wilson Blvd,Orange Beach,Alabama,36561,30.2955372,-87.5606889,(251) 981-6028,https://www.orangebeachal.gov/469/Adult-Fitness-Center,4.9,7,"Infrared Sauna, Traditional Sauna",ChIJgcnyB6MHmogRlNuBBs_nP9k,"Traditional Sauna available in Orange Beach, Alabama. Membership available.",https://plungesaunafinder.com/alabama/orange-beach/orange-beach-adult-fitness-center,https://plungesaunafinder.com/alabama/orange-beach/orange-beach-adult-fitness-center
Spectrum Wellness Solutions - Holistic Light Therapy & Longevity Center,23672 Birtcher Dr Suite B,Lake Forest,California,92630,33.633077,-117.717321,(949) 373-3100,http://www.spectrumwellnessoc.com/,4.9,56,"Infrared Sauna, Red Light Therapy, Massage, PEMF Therapy",ChIJi7iKwRnn3IAR2gIKrK34Urw,"Infrared Sauna available in Lake Forest, California. Private Session available.",https://plungesaunafinder.com/california/lake-forest/spectrum-wellness-solutions-holistic-light-therapy-longevity-center,https://plungesaunafinder.com/california/lake-forest/spectrum-wellness-solutions-holistic-light-therapy-longevity-center
